Time,Amount,merchant_risk,device_risk,international,card_age_days,num_items,online_order,Class
1.0226279377780176,-0.4808161418202059,0.049,0.61,0,1241,1,1,0
-0.6765864207088665,-0.5247215563530638,0.308,0.0,0,627,5,0,0
0.3578677529766351,-0.1302242412032314,0.127,0.085,1,1204,6,0,0
-1.6218918272189855,-0.35235697645107295,0.544,0.014,0,341,5,0,0
-0.5258687228893305,-0.05713540573458677,0.297,0.072,0,1236,6,0,0
-0.21708270996125237,-0.4836823706621135,0.0,0.338,0,604,2,0,0
1.672706916931331,-0.34024064543755433,0.055,0.416,1,1085,1,0,0
-0.9858731568855146,-0.512996074727078,0.188,0.576,0,432,2,1,0
-0.7714234039880032,-0.15250265629260437,0.59,0.701,0,515,1,0,0
-0.31464362771260923,-0.6993009494510741,0.0,0.514,0,1149,7,0,0
1.7070565317832251,-0.2582925571848315,0.316,0.481,0,567,1,0,0
1.2250803616397945,-0.33841668162906763,0.021,0.373,0,391,1,0,0
-1.6084924730872554,-0.18676711926631828,0.275,0.347,0,823,6,0,0
-0.9188964151568064,-0.6307720235036463,0.357,0.274,0,61,2,0,0
1.1152617387634467,0.13711673986924422,0.33,0.0,0,768,3,1,0
-1.5267744389206497,-0.5214644781236233,0.58,0.288,0,1757,3,1,0
1.2329116732474275,-0.18728825178302885,0.287,0.295,0,1544,3,1,0
-0.7546792185558262,-0.6563075168224597,0.388,0.186,0,291,6,1,0
1.44744154186471,-0.576053109249046,0.471,0.342,0,529,5,1,0
-0.7124181763765277,-0.3646035905937692,0.163,0.026,0,1597,7,0,0
-0.2253947158875125,0.971059049735188,0.692,0.216,1,463,3,1,0
0.5623430987626343,0.1062396382541483,0.22,0.234,0,877,5,0,0
-1.291494598882631,-0.28447946614953307,0.22,0.132,0,1659,3,1,0
0.19933877247940876,-0.49592898480480985,0.459,0.499,1,498,2,1,0
0.019298721223620058,-0.6034125663763461,0.57,0.0,0,946,7,1,0
0.9845128840968778,-0.06729748981044112,0.467,0.721,0,1648,3,1,0
1.7189737450991884,0.1715114859721358,0.519,0.387,0,1728,4,1,0
0.5706350757589517,-0.25920453908907487,0.307,0.284,1,1277,7,1,0
-0.3123603296991305,1.6787570074280178,0.142,0.35,0,304,7,1,0
-0.32205433179144355,-0.46817867828997684,0.371,0.0,1,659,3,1,0
-0.2819964719058526,-0.18142551097003592,0.537,0.303,0,304,7,0,0
1.0887634644491282,-0.6114901203853584,0.422,0.017,0,865,4,0,0
-0.6168200937595648,-0.19419325762944262,0.335,0.195,0,1389,4,0,0
-1.1506711924548358,1.1264868228440879,0.0,0.296,0,533,5,0,0
-0.5715747410187898,-0.6671210165442021,0.595,0.0,0,1208,5,1,0
-1.649952358068842,0.32719982533939135,0.492,0.213,0,1340,4,1,0
-1.3611952750835594,1.143553912766356,0.631,0.914,0,791,3,0,0
-1.4168957292544737,-0.371508596440183,0.369,0.4,0,850,5,0,0
0.9417911765288949,-0.026779436636201408,0.533,0.344,0,1297,1,1,0
0.7715252430851904,1.3995602616003788,0.277,0.635,0,1078,4,1,0
0.6829573148781487,-0.15927737900984054,0.191,0.056,0,1338,3,0,0
-0.12999692256997755,0.29163253107390114,0.651,0.611,1,1595,1,0,0
0.7531787432575897,-0.6725929079696622,0.088,0.202,0,1103,5,0,0
-1.1703996884484895,0.08135556058122298,0.0,0.533,1,1208,2,1,0
1.388496401043063,0.013087200892150245,0.183,0.534,0,603,5,1,0
0.0055588752828623494,-0.5493450677676339,0.041,0.118,0,134,7,0,0
1.5180435199130642,-0.40316739683034464,0.424,0.358,0,1172,5,1,0
-1.2014044719999368,0.09855293363266879,0.18,0.395,0,1235,6,0,0
-0.007299697740412358,-0.4877211476666198,0.81,0.457,0,416,2,1,0
0.6814150872725535,0.5230153684933536,0.311,0.146,0,931,2,1,0
-0.013188203143594233,-0.05492059253856721,0.145,0.437,0,1673,3,0,0
-0.1844155252245529,-0.36421274120623637,0.0,0.514,0,1326,3,1,0
-1.1532949822773422,-0.3278637481656804,0.353,0.257,0,568,4,1,0
-0.4098411317307162,-0.1818163603575688,0.298,0.025,0,190,6,0,0
-0.9021922875845151,0.42647556977273743,0.23,0.901,0,1503,2,0,0
-0.6850186002147834,-0.05544172505527768,0.501,0.49,1,1654,5,1,0
0.6377319910673165,-0.4728688709403711,0.642,0.0,0,1107,3,0,0
0.4528449387653713,0.8286595895440494,0.009,0.0,0,148,7,0,0
0.3729495372235601,0.10532765634990496,0.311,0.076,0,183,1,1,0
-0.47631715021085447,-0.12501291603612663,0.105,0.16,0,1223,6,0,0
1.5929316889691765,-0.302328254846867,0.535,0.542,0,1449,6,1,0
-1.4252077351807337,-0.04371624342929193,0.174,0.428,0,1094,1,0,0
-0.5428532554808211,-0.6993009494510741,0.226,0.268,0,976,1,0,0
-1.3201359687008285,-0.16396757166023485,0.547,0.0,0,1609,3,1,0
-0.5554714813447822,1.6375875386078902,0.284,0.018,0,1313,5,1,0
1.6005627112773815,-0.040328882070673845,0.086,0.394,0,1027,7,0,0
-0.46091490308484473,-0.11016063930987798,0.616,0.405,0,1085,4,1,0
1.4160361797144065,-0.48303095501622545,0.334,0.0,0,501,7,0,0
-0.015131009348045395,0.040446658019450396,0.498,0.0,0,146,4,1,0
0.6931320112890889,-0.34909989822163245,0.546,0.025,0,1726,3,0,0
-0.14543922755587288,0.8320469509026677,0.598,0.186,0,459,5,0,0
-0.8083767797324609,-0.647969396555092,0.149,0.284,0,206,6,1,0
0.9164345512213158,-0.5526021459970745,0.187,0.092,0,1639,1,1,0
1.6257591051454183,-0.4657032988356021,0.045,0.453,0,626,4,0,0
-0.8164884963592931,1.9007594595466817,0.468,0.413,0,70,1,1,0
0.9667071653777325,-0.4073364569640284,0.339,0.582,0,710,2,1,0
-0.8247604444256676,-0.43886497422501236,0.553,0.654,0,258,6,1,0
0.7525979042892487,-0.6993009494510741,0.572,0.355,1,1134,2,0,0
1.0021984292363662,-0.4432946006170515,0.085,0.308,0,1135,1,0,0
-0.17331949803624422,0.02259786932211644,0.324,0.076,1,571,3,0,0
0.8219180308212639,-0.00827923229297939,0.16,0.23,0,665,2,0,0
-0.7863249278654431,-0.5288906164867476,0.071,0.148,0,824,3,0,0
-1.4542496835977872,-0.44368545000458437,0.308,0.43,0,626,1,0,0
-1.3949440220371698,1.9958661438463443,1.0,0.091,0,1001,2,1,0
-0.18141118573313358,5.770168396121986,0.747,0.371,0,793,6,0,0
1.395346295083499,0.7064540143754422,0.852,0.0,0,67,2,0,0
-1.287008118575445,1.2920766800288426,0.0,0.11,1,710,4,1,0
-0.151107414729684,1.8113852329308349,0.527,0.372,0,1603,6,0,0
0.708093621956357,3.317588489353296,0.156,0.142,0,82,6,0,0
-1.0281742569246988,-0.3669486869189663,0.291,0.563,0,567,2,0,0
0.7689615400525126,-0.5477816702175025,0.515,0.411,0,699,6,0,0
-0.6696363820187166,1.9381507176206587,0.843,0.064,0,471,2,1,0
1.0702166753220996,-0.5552078085806268,0.572,0.295,0,694,5,1,0
0.2761296898800867,-0.5850426451623016,0.253,0.123,0,485,3,0,0
0.16428814507951664,-0.5343625079122076,0.57,0.232,0,296,6,0,0
-1.1167421851317403,-0.3544415065179149,0.1,0.597,0,706,2,0,0
-0.1254102976130774,-0.6993009494510741,0.222,0.823,0,1322,2,0,0
1.236176388828103,-0.5378801524000033,0.671,0.773,0,1748,3,1,0
-1.6609882984673223,-0.44537913068389334,0.236,0.522,0,148,7,1,0
0.8966860262977194,-0.6467968483924934,0.284,0.305,1,616,5,0,0
-0.023102523465278003,0.4976101583037179,0.315,0.203,0,1166,4,0,0
0.7615107781137926,-0.23171479883259713,0.291,0.0,0,1690,2,0,0
0.5671099840890196,0.0013617192661644917,0.398,0.708,0,457,1,0,0
-0.23308582498554598,-0.034856990645213796,0.006,0.483,0,1165,5,0,0
-0.6602628428054883,-0.38036784922426115,0.01,0.771,0,861,7,1,0
0.44255006877477443,0.39950696203297026,0.41,0.428,0,543,3,0,0
-1.2432449066504367,-0.10338591659264172,0.257,0.0,0,431,2,1,0
0.2930140778218633,-0.40212513179692366,0.457,0.134,0,978,2,0,0
-1.400812498510409,-0.6927867929921931,0.416,0.355,0,647,3,1,0
0.5205627509019629,-0.024955472827714723,0.34,0.485,0,636,4,0,0
0.44753727233053053,-0.5347533572997405,0.265,0.448,0,1510,7,0,0
-1.4363037623690424,-0.12800942800721185,0.239,0.354,0,1532,1,0,0
0.8931008478379591,-0.21568997394374995,0.266,0.345,0,976,1,0,0
-0.2894472338445725,-0.5393132668209571,0.271,0.286,0,1165,1,0,0
0.9948478119473602,-0.16071049343079435,0.036,0.377,0,1273,2,1,0
-1.5845378728756718,-0.15667171642628822,0.681,0.135,0,1779,2,0,0
-1.1074487616382833,-0.24383112984611574,0.159,0.157,0,415,1,0,0
-0.018856390317405356,-0.16422813791859012,0.376,0.633,0,574,5,1,0
-1.077104932774948,-0.44563969694224864,0.0,0.037,0,125,4,1,0
-0.5868968724250284,0.16200081754216952,0.056,0.327,0,1169,6,0,0
0.5577765027356769,-0.4190619385900142,0.106,0.0,0,1344,7,0,0
-1.2283634117029396,-0.5477816702175025,0.0,0.185,0,140,6,1,0
0.6169820196465804,0.3145623618091621,0.64,0.148,0,148,4,1,0
-1.3706689589465015,0.4457574728910252,0.46,0.373,1,587,5,1,0
-1.122250140866009,0.16160996815463666,0.436,0.214,0,296,4,1,0
0.30527178294685414,-0.3917024814627141,0.169,0.671,1,370,2,1,0
1.0176807920821471,-0.6742865886489712,0.167,0.58,0,189,3,0,0
-1.138133082310646,1.1908466886578324,0.279,0.0,0,250,3,1,0
-0.6902862087897387,-0.6993009494510741,0.013,0.623,0,791,4,1,0
1.4732788614909162,0.06533073569237571,0.198,0.006,0,214,2,1,0
1.6967416328626854,2.8445304473093587,0.168,0.0,0,660,2,1,0
0.2824988896018956,-0.13999547589155287,0.332,0.394,0,685,6,1,0
-0.1813510989433052,-0.05895936954307345,0.318,0.67,0,486,7,1,0
-0.5280318473231524,-0.0739419293984997,0.178,0.553,0,656,7,1,0
0.3911358056116184,-0.21060893190582275,0.017,0.372,0,666,5,0,0
0.3166081572944764,3.930961461521529,0.249,0.516,0,974,3,0,0
-0.7084123903879687,-0.625690981465719,0.166,0.0,0,748,1,0,0
-1.6496318951897573,-0.649663077234401,0.0,0.085,0,1286,5,1,0
-1.204228551121871,-0.37007548201922924,0.402,0.25,0,340,3,0,0
1.5890260476303313,1.7432471563709395,0.533,0.391,0,817,7,1,0
-0.2813154882877975,-0.49006624399181703,0.496,0.145,1,1364,2,0,0
-0.059294799871909463,-0.1680063486647411,0.309,0.16,0,354,4,1,0
-0.11189076990169043,0.4895326042947054,0.388,0.276,0,843,3,0,0
0.9804870691783758,0.32420331336830605,0.416,0.295,0,226,3,1,0
-1.5037411694864349,0.5670510661553891,0.053,0.415,0,996,1,1,0
-1.44223232563211,1.1204937989019177,0.1,0.094,0,601,5,0,0
-0.7738469045110815,-0.17829871586977303,0.344,0.539,0,1074,1,1,0
-0.04423304455492725,-0.46088282305603007,0.064,0.195,0,1307,4,1,0
0.5942091263016219,-0.23861980467901098,0.01,0.042,1,715,6,1,0
-0.030212793594970404,-0.44902705830086675,0.159,0.38,0,169,2,1,0
-0.20168046283524263,4.6227648774546894,0.37,0.0,0,1588,4,0,0
1.517262391645295,-0.4655730157064244,0.298,0.053,0,95,7,1,0
-1.1712609324360297,-0.10898809114727936,0.373,0.262,1,299,7,0,0
0.25019222560416654,-0.5391829836917795,0.388,0.351,0,795,5,1,0
0.14814482754562347,-0.22845772060315664,0.025,0.132,0,1805,5,0,0
-0.0898188891047298,-0.4212767517860338,0.506,0.554,0,1241,2,0,0
1.0665313522126252,0.032890236527148474,0.313,0.439,0,1192,1,1,0
-0.804551254113387,0.20903302717529024,0.393,0.293,0,1529,2,1,0
1.5724420936376966,0.9993304887667313,0.501,0.278,0,1327,3,0,0
-0.5809883380919036,0.9627209294678201,0.373,0.265,0,1056,7,0,0
0.15769862712833693,-0.3659064218855454,0.221,0.0,0,1076,3,1,0
0.07349700564882466,-0.5370984536249377,0.325,0.399,0,521,3,0,0
1.2125222225656616,-0.607190777122497,0.322,0.424,0,629,3,0,0
-0.20949174551293287,-0.1394743433748424,0.0,0.138,0,1056,4,0,0
-0.7437033649471743,-0.21217232945595416,0.308,0.277,0,439,2,0,0
-1.6537578547579732,-0.14338283725017095,0.181,0.351,1,616,2,0,0
-0.4698678347692743,-0.40212513179692366,0.067,0.0,1,1780,2,0,0
1.1312448248577975,1.1373003225658305,0.424,0.041,0,670,3,1,0
-1.6942363221723629,-0.5115629603061241,0.0,0.054,0,784,3,1,0
1.3730540960571676,-0.5664121576899022,0.28,0.63,0,1528,5,0,0
0.15016774946984582,-0.4290937395366909,0.345,0.757,0,1533,7,0,0
-1.2431447620007228,-0.30102542355509077,0.343,0.704,0,1759,4,1,0
-0.682715273271362,0.759609531079911,0.269,0.762,0,1027,6,1,0
0.1889637867690407,-0.3243461036778847,0.401,0.176,0,499,6,1,0
-0.6359477218549345,-0.11980159086902187,0.243,0.196,0,1458,5,1,0
-1.3527831245075852,0.198480093711903,0.187,0.679,0,1441,1,0,0
0.5764234365124196,-0.46817867828997684,0.438,0.412,0,874,1,0,0
0.5980747097805814,-0.07706872449876259,0.392,0.219,0,426,3,0,0
-1.3171316292094093,-0.10872752488892418,0.209,0.243,0,642,1,1,0
-0.7551999707343389,-0.5751411273448026,0.385,0.848,0,1100,5,1,0
-0.8845067424450266,-0.4125477821311332,0.412,0.097,1,1674,5,0,0
0.5537106299572895,-0.06404041158100063,0.198,0.0,1,436,1,0,0
0.7990049349667059,0.778500584810666,0.491,1.0,0,1600,4,1,0
0.7875684159693697,0.9233754244561788,0.063,0.688,0,1333,1,0,0
1.5204870493660851,2.801015882164034,0.711,0.062,0,1324,7,0,0
0.9317366536976116,-0.014141973105972221,0.572,0.251,0,1821,6,1,0
-0.6186827842442448,-0.4855063344706002,0.648,0.531,1,278,2,0,0
-1.3556672904193479,-0.32343412177364134,0.449,0.31,1,1089,1,1,0
0.3987267700599379,-0.26623982806466634,0.204,0.462,0,269,6,1,0
1.441753325760956,-0.40981183641840324,0.87,0.0,0,541,6,0,0
1.646448989776326,-0.033423876224259984,0.259,0.338,0,1045,3,1,0
-0.9317950460399668,-0.05166351430912672,0.089,0.404,0,1346,6,0,0
-0.9101838306316904,-0.5731868804071383,0.097,0.065,0,933,2,1,0
-1.5990788760141414,0.4616520146506948,0.34,0.342,0,1187,4,0,0
-1.2396396992607335,-0.6181345599734172,0.497,0.19,0,801,7,1,0
0.19178786589097485,-0.37958615044919547,0.0,0.167,0,475,7,0,0
0.1639276243405463,0.6699747382057086,0.273,0.659,1,1730,6,0,0
-0.4447916144808943,-0.06052276709320485,0.0,0.255,0,1475,3,0,0
-0.6557963914282449,-0.24539452739624715,0.206,0.0,1,1176,3,1,0
1.143342298543246,2.3825464712455195,0.091,0.051,0,117,6,0,0
-0.1363861512217293,-0.40447022812212086,0.281,0.554,0,624,1,1,0
1.0687946212961612,-0.6288177765659818,0.373,0.308,0,1222,5,0,0
1.605129307304339,-0.05439946002185674,0.024,0.171,0,914,3,0,0
-0.6309404893692356,-0.6120112529020689,0.507,0.152,0,1135,2,0,0
-1.026872376478417,-0.44720309449238005,0.361,0.108,0,511,6,1,0
1.5694377541462774,0.10350369254141827,0.159,0.198,0,183,1,1,0
0.4685876777004086,-0.38427634309958975,0.356,0.255,0,1194,7,0,0
-0.721691570940042,0.10884530083770072,0.096,0.303,0,1296,7,0,0
0.4237028456986039,-0.530844863424412,0.213,0.478,1,478,4,1,1
0.054048914674370244,0.42621500351438224,0.119,0.0,0,550,4,0,0
1.4054809336345535,-0.6097964397060495,0.193,0.644,0,236,2,0,0
-0.8426663077945268,0.8954948348121684,0.133,0.127,0,1079,1,1,0
1.7026101093359245,-0.44694252823402486,0.188,0.332,0,963,2,0,0
1.511093481222914,1.3090134868219334,0.0,0.051,1,178,5,0,0
-1.1031425417005822,-0.6142260660980885,0.494,0.255,1,549,7,1,0
-1.1588429958714965,2.335774827870754,0.057,0.0,0,1064,1,1,0
0.11669940753543455,-0.5626339469437511,0.632,0.076,1,224,3,1,0
-1.5731213828082784,-0.6465362821341382,0.182,0.698,0,952,7,0,0
-0.6944121683579546,-0.3467548018964353,0.221,0.0,0,425,7,0,0
-0.2226908103452351,0.7768069041313568,0.237,0.052,0,893,5,1,0
1.6264400887634733,0.15079646843289424,0.306,0.181,0,1314,4,1,0
1.7060550852860854,0.5584523796296663,0.431,0.26,0,221,4,0,0
-1.2040683196823287,0.21046614159624402,0.33,0.46,1,562,4,0,0
1.357531675351501,-0.5384012849167138,0.267,0.292,0,1670,7,1,0
-1.4138513319031687,0.16030713686286052,0.0,0.261,0,1052,6,1,0
0.8623764693057108,-0.22024988346496654,0.507,0.318,0,1435,6,1,0
1.1982215665865057,-0.42023448675261277,0.234,0.488,0,110,5,1,0
1.3544672490702532,-0.18194664348674638,0.087,0.5,0,870,4,0,0
-0.9553090097928086,-0.44889677517168913,0.398,0.418,0,832,1,0,0
1.3636605279139964,1.0642114870971862,0.384,0.522,1,1036,6,0,0
-1.327146094180807,-0.41671684226481703,0.404,0.378,0,1731,4,0,0
0.06720792164678688,-0.4904570933793498,0.421,0.5,0,666,3,1,0
-0.10345859039577353,-0.4772984973324102,0.435,0.133,1,1798,3,1,0
-0.63512653572728,2.1803470547618535,0.579,0.109,1,186,2,0,0
-1.6520153378529499,-0.5570317723891134,0.007,0.521,0,790,5,1,0
0.9433734619943758,0.9442207251245982,0.1,0.029,0,796,3,0,0
-0.5671082896415465,-0.5773559405408222,0.0,0.238,0,1547,3,1,0
